41.0398 	 10.19984 
55.0547 	 1.751756 
69.0701 	 7.643612 
77.0386 	 15.74651 
79.0543 	 19.47895 
81.0695 	 1.586278 
91.0535 	 1.097957 
94.0646 	 2.380406 
103.0535 	 12.46697 
105.0694 	 100 
117.0645 	 2.267137 
118.0639 	 1.116095 
131.0733 	 1.168782 
132.0799 	 3.990771 
134.0953 	 1.82592 
146.095 	 2.013796 
